Season,WTeamID,wins,LTeamID,losses,games,PointsFor,PointsAgainst,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGprct
2020,1374.0,19.0,1374.0,11.0,30.0,2188,2054,770,1706,236,730,412,541,344,755,467,400,175,96,493,0.451348182883939
2020,1375.0,17.0,1375.0,11.0,28.0,1953,1922,686,1475,144,437,437,599,224,675,294,343,211,95,458,0.46508474576271186
2020,1376.0,18.0,1376.0,13.0,31.0,2275,2156,832,1890,174,561,437,696,370,788,445,408,240,134,725,0.4402116402116402
2020,1377.0,17.0,1377.0,12.0,29.0,2251,2190,776,1609,205,529,494,656,174,761,380,311,120,74,524,0.48228713486637664
2020,1378.0,14.0,1378.0,17.0,31.0,1943,1944,672,1654,196,635,403,620,352,699,316,455,234,63,546,0.4062877871825877
2020,1379.0,6.0,1379.0,22.0,28.0,1778,2030,684,1579,142,475,268,371,254,731,375,425,158,62,442,0.4331855604813173
2020,1380.0,15.0,1380.0,15.0,30.0,2026,2022,735,1701,159,508,397,587,322,716,391,422,188,72,656,0.43209876543209874
2020,1381.0,15.0,1381.0,15.0,30.0,2093,2016,742,1696,169,532,440,609,272,819,327,407,183,124,590,0.4375
2020,1382.0,18.0,1382.0,12.0,30.0,2068,2023,759,1749,200,586,350,475,324,775,408,349,165,99,521,0.4339622641509434
2020,1383.0,12.0,1383.0,18.0,30.0,2046,2162,750,1815,184,629,360,493,309,757,345,388,190,135,569,0.4132231404958678
2020,1384.0,21.0,1384.0,10.0,31.0,2370,2232,857,1860,200,555,456,607,354,774,356,379,210,83,515,0.460752688172043
2020,1385.0,17.0,1385.0,15.0,32.0,2387,2290,865,2114,212,661,445,633,405,833,470,359,320,127,603,0.40917691579943233
2020,1386.0,6.0,1386.0,26.0,32.0,2208,2543,761,1943,287,965,399,566,331,799,397,417,152,90,556,0.3916623777663407
2020,1387.0,22.0,1387.0,8.0,30.0,2141,1951,792,1740,161,471,396,693,377,823,432,390,223,127,558,0.45517241379310347
2020,1388.0,25.0,1388.0,8.0,33.0,2452,2220,880,1866,259,669,433,574,260,802,382,330,218,65,555,0.4715969989281886
2020,1389.0,18.0,1389.0,12.0,30.0,1990,1923,674,1665,185,541,457,632,377,748,316,485,223,138,630,0.4048048048048048
2020,1390.0,20.0,1390.0,12.0,32.0,2223,2000,810,1726,227,608,376,535,220,819,414,459,218,119,521,0.46929316338354576
2020,1391.0,14.0,1391.0,17.0,31.0,1947,2081,689,1553,164,493,405,607,295,744,289,436,187,60,496,0.4436574372182872
2020,1392.0,19.0,1392.0,13.0,32.0,2192,2128,744,1834,263,786,441,611,326,885,348,466,212,147,530,0.40567066521264994
2020,1393.0,18.0,1393.0,14.0,32.0,2378,2216,813,1867,259,787,493,666,336,810,447,363,237,143,524,0.435457953936797
2020,1394.0,12.0,1394.0,18.0,30.0,1959,2087,686,1549,227,600,363,518,289,740,371,545,177,91,597,0.44286636539703034
2020,1395.0,15.0,1395.0,16.0,31.0,2010,2017,724,1733,264,746,298,469,349,736,448,443,210,147,510,0.4177726485862666
2020,1396.0,14.0,1396.0,17.0,31.0,2117,2104,744,1843,208,645,421,613,303,863,429,401,239,94,549,0.4036896364622897
2020,1397.0,17.0,1397.0,14.0,31.0,2079,1990,715,1656,187,598,462,616,311,758,448,423,186,174,564,0.43176328502415456
2020,1398.0,16.0,1398.0,15.0,31.0,2170,2209,793,1710,227,635,357,546,313,849,418,543,162,130,644,0.4637426900584795
2020,1399.0,7.0,1399.0,22.0,29.0,1864,2124,688,1696,237,732,251,371,299,681,387,433,198,85,442,0.4056603773584906
2020,1400.0,19.0,1400.0,12.0,31.0,1989,1962,740,1730,248,742,261,381,279,707,359,421,171,133,569,0.4277456647398844
2020,1401.0,16.0,1401.0,14.0,30.0,1894,1955,634,1570,189,643,437,645,322,697,333,422,193,86,464,0.40382165605095544
2020,1402.0,19.0,1402.0,11.0,30.0,2119,1948,757,1706,154,485,451,600,299,724,420,335,179,91,566,0.4437280187573271
2020,1403.0,18.0,1403.0,13.0,31.0,2230,1969,779,1724,224,631,448,594,281,756,477,424,239,124,545,0.45185614849187933
2020,1404.0,7.0,1404.0,20.0,27.0,1996,2262,704,1582,201,603,387,514,287,592,309,350,128,65,447,0.4450063211125158
2020,1405.0,16.0,1405.0,15.0,31.0,2286,2203,765,1769,272,739,484,650,305,859,439,381,167,100,506,0.43244771057094405
2020,1406.0,17.0,1406.0,13.0,30.0,2087,2039,718,1676,196,564,455,585,327,769,333,358,156,88,551,0.42840095465393796
2020,1407.0,7.0,1407.0,22.0,29.0,1943,2166,679,1740,245,776,340,508,341,698,387,413,156,78,546,0.39022988505747125
2020,1408.0,12.0,1408.0,18.0,30.0,2050,2128,702,1709,230,689,416,584,245,683,337,355,254,76,473,0.41076653013458164
2020,1409.0,21.0,1409.0,10.0,31.0,2103,1969,728,1653,182,566,465,657,269,801,391,417,234,70,471,0.44041137326073804
2020,1410.0,10.0,1410.0,16.0,26.0,1832,1919,645,1536,148,457,394,539,269,594,351,335,203,91,543,0.419921875
2020,1411.0,15.0,1411.0,16.0,31.0,2250,2384,772,1860,162,532,544,765,372,786,337,490,193,88,603,0.4150537634408602
2020,1412.0,17.0,1412.0,13.0,30.0,1997,1976,723,1605,150,473,401,563,307,795,306,445,181,86,497,0.4504672897196262
2020,1413.0,12.0,1413.0,18.0,30.0,2120,2182,736,1636,239,610,409,521,216,680,363,387,165,52,566,0.44987775061124696
2020,1414.0,19.0,1414.0,11.0,30.0,2149,1972,804,1738,185,519,356,487,335,831,429,415,187,110,562,0.4626006904487917
2020,1415.0,14.0,1415.0,15.0,29.0,1820,1804,652,1530,225,644,291,419,248,771,334,379,137,76,516,0.4261437908496732
2020,1416.0,16.0,1416.0,14.0,30.0,2067,2037,739,1713,213,659,376,529,301,738,404,414,195,87,499,0.4314068884997081
2020,1417.0,18.0,1417.0,12.0,30.0,2079,2031,722,1679,181,562,454,631,361,730,387,393,199,98,555,0.43001786777843953
2020,1418.0,13.0,1418.0,19.0,32.0,2321,2447,788,1903,250,782,495,666,336,778,367,444,188,98,570,0.4140830267997898
2020,1419.0,7.0,1419.0,20.0,27.0,1681,1852,600,1433,168,499,313,462,228,660,319,368,116,87,457,0.418702023726448
2020,1420.0,12.0,1420.0,17.0,29.0,1893,1999,681,1602,187,620,344,540,261,712,319,362,154,68,488,0.4250936329588015
2020,1421.0,13.0,1421.0,16.0,29.0,2142,2200,767,1669,219,620,389,587,232,633,295,338,227,66,560,0.45955662073097664
2020,1422.0,21.0,1422.0,9.0,30.0,2157,1935,802,1907,258,808,295,474,384,714,372,344,264,128,560,0.4205558468799161
2020,1423.0,7.0,1423.0,22.0,29.0,1848,2092,655,1609,165,525,373,522,236,723,314,378,169,87,534,0.40708514605344936
2020,1424.0,17.0,1424.0,15.0,32.0,2307,2242,812,1876,241,755,442,639,396,859,404,427,199,88,658,0.43283582089552236
2020,1425.0,22.0,1425.0,9.0,31.0,2179,2046,781,1780,200,571,417,630,333,861,430,448,207,152,519,0.4387640449438202
2020,1426.0,12.0,1426.0,18.0,30.0,2090,2071,735,1796,228,751,392,521,301,797,429,337,176,84,541,0.40924276169265034
2020,1427.0,10.0,1427.0,19.0,29.0,2174,2278,759,1862,274,797,382,491,311,783,341,366,168,63,593,0.40762620837808805
2020,1428.0,16.0,1428.0,15.0,31.0,2199,2180,767,1707,219,653,446,611,297,814,434,420,170,86,483,0.44932630345635616
2020,1429.0,24.0,1429.0,8.0,32.0,2377,2069,824,1811,227,691,502,658,328,932,505,401,186,98,515,0.45499723909442297
2020,1430.0,8.0,1430.0,19.0,27.0,1852,1941,657,1509,170,562,368,514,221,700,356,380,146,132,487,0.43538767395626243
2020,1431.0,14.0,1431.0,15.0,29.0,1902,1918,656,1591,194,649,396,525,235,758,356,391,174,89,519,0.41231929604022627
2020,1433.0,18.0,1433.0,13.0,31.0,2193,2020,775,1792,231,667,412,592,306,733,409,384,278,134,569,0.43247767857142855
2020,1434.0,18.0,1434.0,16.0,34.0,2432,2423,884,2018,277,814,387,540,318,839,504,434,258,114,594,0.4380574826560951
2020,1435.0,11.0,1435.0,21.0,32.0,2295,2399,760,1776,262,786,513,736,288,748,365,418,226,104,618,0.42792792792792794
2020,1436.0,25.0,1436.0,7.0,32.0,2268,1919,802,1804,259,788,405,564,300,874,429,366,185,107,531,0.4445676274944568
2020,1437.0,24.0,1437.0,7.0,31.0,2269,2058,797,1806,307,854,368,485,273,845,449,337,175,81,473,0.44130675526024365
2020,1438.0,23.0,1438.0,7.0,30.0,1711,1571,626,1515,170,560,289,403,243,782,343,368,161,147,397,0.4132013201320132
2020,1439.0,16.0,1439.0,16.0,32.0,2194,2128,787,1877,315,896,305,429,240,846,468,317,193,95,473,0.419286094832179
2020,1440.0,6.0,1440.0,24.0,30.0,2108,2234,755,1814,319,917,279,396,300,756,473,389,185,71,559,0.41620727673649394
2020,1441.0,17.0,1441.0,12.0,29.0,2258,2216,765,1656,277,752,451,636,277,795,414,418,146,53,509,0.46195652173913043
2020,1442.0,3.0,1442.0,21.0,24.0,1730,2000,631,1514,207,566,261,328,194,593,231,270,109,54,438,0.41677675033025097
2020,1443.0,19.0,1443.0,10.0,29.0,2188,2094,739,1638,200,601,510,648,248,728,313,364,196,111,399,0.45115995115995117
2020,1444.0,11.0,1444.0,19.0,30.0,2034,2189,701,1672,209,631,423,592,260,778,328,392,139,69,551,0.4192583732057416
2020,1447.0,7.0,1447.0,21.0,28.0,1885,2143,672,1646,186,609,355,488,310,659,352,383,163,63,584,0.4082624544349939
2020,1448.0,13.0,1448.0,18.0,31.0,2276,2321,765,1769,204,582,542,726,315,855,395,440,151,87,592,0.43244771057094405
2020,1449.0,15.0,1449.0,17.0,32.0,2259,2126,778,1763,220,677,483,669,284,847,399,483,236,192,557,0.44129325014180376
2020,1450.0,16.0,1450.0,16.0,32.0,2235,2229,776,1953,237,768,446,600,347,818,370,394,218,85,564,0.3973374295954941
2020,1451.0,9.0,1451.0,20.0,29.0,1900,2122,706,1628,175,580,313,431,206,684,283,347,142,113,417,0.43366093366093367
2020,1452.0,21.0,1452.0,10.0,31.0,2179,1935,774,1833,155,542,476,742,471,783,383,447,238,111,572,0.42225859247135844
2020,1453.0,15.0,1453.0,16.0,31.0,2453,2515,874,1951,234,639,471,617,294,804,485,378,194,93,609,0.4479753972321886
2020,1454.0,10.0,1454.0,19.0,29.0,2041,2137,719,1769,221,699,382,539,332,698,350,395,169,85,633,0.40644431882419446
2020,1455.0,23.0,1455.0,8.0,31.0,2227,1977,769,1891,244,744,445,638,374,844,437,396,219,115,577,0.40666314119513486
2020,1456.0,20.0,1456.0,11.0,31.0,2198,2178,790,1693,232,660,386,518,239,849,420,395,127,118,493,0.4666272888363851
2020,1457.0,22.0,1457.0,10.0,32.0,2535,2289,894,1965,295,857,452,713,420,852,486,442,210,74,646,0.4549618320610687
2020,1458.0,21.0,1458.0,10.0,31.0,2082,1927,730,1718,269,764,353,462,251,800,373,309,138,114,476,0.42491268917345754
2020,1459.0,17.0,1459.0,16.0,33.0,2325,2270,841,1863,304,892,339,478,263,777,427,398,181,86,561,0.4514224369296833
2020,1460.0,23.0,1460.0,7.0,30.0,2396,2136,847,1881,225,634,477,711,365,833,405,368,185,106,492,0.4502923976608187
2020,1461.0,8.0,1461.0,24.0,32.0,1988,2240,683,1681,248,780,374,512,153,784,357,405,169,63,608,0.40630577037477694
2020,1462.0,19.0,1462.0,13.0,32.0,2261,2162,833,1912,207,664,388,590,380,861,460,446,201,114,535,0.4356694560669456
2020,1463.0,21.0,1463.0,7.0,28.0,2087,1859,739,1604,249,674,360,501,241,822,416,364,174,92,421,0.4607231920199501
2020,1464.0,16.0,1464.0,15.0,31.0,2207,2231,793,1908,223,715,398,572,425,776,371,379,165,78,552,0.41561844863731656
2020,1465.0,17.0,1465.0,10.0,27.0,2058,1932,683,1591,250,663,442,561,298,769,345,338,97,95,494,0.42928975487115023
2020,1466.0,11.0,1466.0,17.0,28.0,1889,1978,641,1531,186,555,421,608,274,720,291,421,172,63,566,0.418680600914435
2020,1467.0,19.0,1467.0,11.0,30.0,1838,1850,665,1606,227,681,281,416,234,618,367,363,282,81,527,0.4140722291407223
2021,1101.0,19.0,1101.0,4.0,23.0,1755,1420,625,1358,187,496,318,462,221,525,418,309,215,69,132,0.46023564064801176
2021,1102.0,5.0,1102.0,20.0,25.0,1468,1798,522,1170,174,527,250,361,89,430,308,329,177,62,123,0.4461538461538462
2021,1103.0,13.0,1103.0,8.0,21.0,1608,1528,558,1275,197,590,295,391,189,530,269,244,99,79,125,0.4376470588235294
2021,1104.0,24.0,1104.0,6.0,30.0,2387,2093,834,1937,320,912,399,554,312,779,424,415,259,130,148,0.4305627258647393
2021,1105.0,6.0,1105.0,9.0,15.0,950,1008,347,868,83,288,173,276,141,382,165,220,82,54,104,0.39976958525345624
2021,1106.0,4.0,1106.0,14.0,18.0,1156,1288,383,1009,111,350,279,431,165,428,175,281,110,43,112,0.379583746283449
2021,1107.0,7.0,1107.0,9.0,16.0,1110,1099,395,883,102,303,218,301,93,350,187,194,98,29,96,0.44733861834654587
2021,1108.0,6.0,1108.0,13.0,19.0,1256,1437,435,1107,113,376,273,376,164,372,177,251,144,30,120,0.39295392953929537
2021,1110.0,4.0,1110.0,6.0,10.0,691,736,248,557,90,238,105,149,66,230,128,154,73,47,106,0.4452423698384201
2021,1111.0,13.0,1111.0,11.0,24.0,1636,1638,557,1375,197,604,325,454,213,529,272,267,181,76,194,0.4050909090909091
2021,1112.0,17.0,1112.0,9.0,26.0,1961,1783,667,1492,174,468,453,623,265,653,403,298,152,104,99,0.44705093833780163
2021,1113.0,11.0,1113.0,14.0,25.0,1858,1927,656,1515,179,537,367,504,165,547,327,269,182,82,168,0.433003300330033
2021,1114.0,10.0,1114.0,15.0,25.0,1708,1732,605,1338,140,448,358,504,222,573,334,367,159,81,135,0.4521674140508221
2021,1115.0,4.0,1115.0,21.0,25.0,1549,1921,524,1356,123,400,378,523,214,525,240,381,160,95,89,0.3864306784660767
2021,1116.0,22.0,1116.0,6.0,28.0,2307,1979,825,1814,220,649,437,593,296,732,418,359,225,144,113,0.4547960308710033
2021,1117.0,8.0,1117.0,13.0,21.0,1455,1499,513,1201,128,342,301,416,201,513,283,266,129,58,84,0.42714404662781014
2021,1119.0,11.0,1119.0,9.0,20.0,1418,1420,526,1155,153,468,213,338,122,483,272,247,124,22,93,0.45541125541125543
2021,1120.0,13.0,1120.0,14.0,27.0,2084,2064,711,1628,245,751,417,589,296,665,400,419,168,163,92,0.4367321867321867
2021,1122.0,12.0,1122.0,13.0,25.0,1823,1784,659,1482,175,526,330,436,290,499,315,354,160,47,110,0.4446693657219973
2021,1123.0,10.0,1123.0,13.0,23.0,1719,1736,613,1384,195,570,298,397,197,576,318,326,126,55,138,0.4429190751445087
2021,1124.0,22.0,1124.0,2.0,24.0,2025,1594,746,1513,248,593,285,409,272,537,409,292,215,90,126,0.4930601454064772
2021,1125.0,25.0,1125.0,4.0,29.0,2366,2013,868,1776,263,758,367,496,229,746,530,335,226,81,116,0.48873873873873874
2021,1127.0,4.0,1127.0,14.0,18.0,1178,1302,430,1039,156,472,162,241,160,426,199,241,90,55,119,0.4138594802694899
2021,1129.0,17.0,1129.0,8.0,25.0,1895,1676,663,1456,192,558,377,501,202,616,338,287,163,72,184,0.45535714285714285
2021,1130.0,4.0,1130.0,16.0,20.0,1427,1590,500,1185,180,544,247,352,159,455,228,265,145,77,60,0.4219409282700422
2021,1131.0,7.0,1131.0,11.0,18.0,1249,1331,451,1033,125,393,222,296,155,433,177,219,95,51,125,0.4365924491771539
2021,1132.0,13.0,1132.0,11.0,24.0,1875,1819,669,1595,197,619,340,461,259,582,303,237,175,50,86,0.419435736677116
2021,1133.0,10.0,1133.0,16.0,26.0,1748,1770,664,1502,172,548,248,340,216,644,343,318,128,84,81,0.4420772303595206
2021,1136.0,14.0,1136.0,6.0,20.0,1623,1488,559,1216,187,493,318,421,175,549,297,298,127,65,149,0.4597039473684211
2021,1137.0,5.0,1137.0,7.0,12.0,899,928,311,683,88,267,189,248,64,310,144,150,70,42,69,0.45534407027818447
2021,1138.0,15.0,1138.0,8.0,23.0,1880,1684,703,1535,162,477,312,466,312,631,361,310,183,96,138,0.45798045602605864
2021,1139.0,10.0,1139.0,15.0,25.0,1588,1717,572,1393,179,554,265,410,191,534,308,266,139,51,125,0.4106245513280689
2021,1140.0,19.0,1140.0,6.0,25.0,1939,1721,710,1486,215,577,304,413,208,707,404,325,117,71,115,0.477792732166891
2021,1141.0,5.0,1141.0,15.0,20.0,1475,1638,527,1210,124,385,297,438,174,458,200,256,150,60,85,0.43553719008264463
2021,1142.0,3.0,1142.0,20.0,23.0,1375,1654,482,1248,146,463,265,368,145,513,267,311,143,77,197,0.38621794871794873
2021,1143.0,8.0,1143.0,20.0,28.0,1811,1947,630,1475,198,602,353,501,181,605,327,335,118,62,103,0.4271186440677966
2021,1144.0,15.0,1144.0,10.0,25.0,1710,1697,622,1274,174,465,292,431,116,503,342,294,151,59,76,0.48822605965463106
2021,1145.0,7.0,1145.0,6.0,13.0,915,925,321,786,97,327,176,248,114,300,165,154,73,45,96,0.4083969465648855
2021,1146.0,4.0,1146.0,19.0,23.0,1609,1905,571,1323,162,450,305,428,200,561,305,397,113,61,135,0.43159486016628873
2021,1148.0,5.0,1148.0,16.0,21.0,1439,1625,522,1230,150,463,245,349,149,452,270,291,145,54,118,0.424390243902439
2021,1149.0,2.0,1149.0,18.0,20.0,1281,1491,445,1119,151,486,240,337,152,479,199,319,116,78,65,0.39767649687220735
2021,1150.0,9.0,1150.0,15.0,24.0,1515,1593,524,1204,137,419,330,448,143,553,270,302,127,67,121,0.43521594684385384
2021,1151.0,16.0,1151.0,8.0,24.0,1708,1675,601,1388,198,559,308,390,151,574,294,249,161,45,63,0.4329971181556196
2021,1153.0,12.0,1153.0,11.0,23.0,1585,1659,566,1339,163,524,290,442,196,535,344,316,155,87,187,0.42270351008215085
2021,1154.0,9.0,1154.0,12.0,21.0,1632,1729,569,1282,189,576,305,429,155,538,300,247,93,89,84,0.44383775351014043
2021,1155.0,16.0,1155.0,7.0,23.0,1502,1426,541,1264,192,555,228,298,171,520,305,274,140,66,66,0.42800632911392406
2021,1156.0,19.0,1156.0,7.0,26.0,1858,1835,684,1515,166,520,324,484,233,597,362,324,182,64,109,0.4514851485148515
2021,1157.0,12.0,1157.0,7.0,19.0,1417,1303,490,1141,160,463,277,367,224,534,263,289,147,71,105,0.4294478527607362
2021,1158.0,7.0,1158.0,10.0,17.0,1156,1187,416,946,144,377,180,256,113,385,177,171,90,50,31,0.4397463002114165
2021,1159.0,14.0,1159.0,1.0,15.0,1295,1029,472,945,136,338,215,294,128,429,257,146,108,51,68,0.49947089947089945
2021,1160.0,22.0,1160.0,8.0,30.0,2191,1898,774,1703,224,610,419,510,242,712,397,308,159,83,159,0.4544920728126835
2021,1161.0,17.0,1161.0,6.0,23.0,1702,1494,585,1246,199,553,333,422,152,593,330,305,124,58,131,0.4695024077046549
2021,1163.0,15.0,1163.0,7.0,22.0,1596,1422,581,1323,148,440,286,391,251,519,287,246,136,116,151,0.43915343915343913
2021,1164.0,9.0,1164.0,13.0,22.0,1602,1741,529,1288,193,637,351,564,130,596,286,344,188,71,104,0.4107142857142857
2021,1166.0,20.0,1166.0,8.0,28.0,2155,1912,797,1675,272,742,289,450,193,720,444,302,198,98,105,0.47582089552238804
2021,1167.0,13.0,1167.0,11.0,24.0,1630,1576,616,1405,127,376,271,378,273,518,328,294,143,68,116,0.43843416370106764
2021,1168.0,5.0,1168.0,10.0,15.0,1138,1187,393,884,120,316,232,315,104,338,196,187,100,28,81,0.4445701357466063
2021,1169.0,8.0,1169.0,13.0,21.0,1489,1630,523,1244,157,469,286,394,155,460,266,239,135,41,106,0.4204180064308682
2021,1170.0,6.0,1170.0,12.0,18.0,1257,1331,460,1026,118,313,219,323,134,358,207,178,123,40,138,0.44834307992202727
2021,1172.0,12.0,1172.0,8.0,20.0,1417,1285,512,1095,191,530,202,297,157,481,295,211,102,53,72,0.46757990867579907
2021,1173.0,14.0,1173.0,9.0,23.0,1614,1556,567,1190,185,495,295,410,134,571,316,312,102,45,109,0.4764705882352941
2021,1174.0,6.0,1174.0,8.0,14.0,934,936,319,737,91,290,205,286,114,337,165,189,65,49,92,0.43283582089552236
2021,1175.0,1.0,1175.0,16.0,17.0,1189,1491,411,1050,138,444,229,313,136,379,194,290,108,58,106,0.3914285714285714
2021,1176.0,1.0,1176.0,19.0,20.0,1384,1596,488,1114,134,385,274,380,119,426,233,294,117,49,131,0.4380610412926391
2021,1177.0,5.0,1177.0,14.0,19.0,1250,1367,481,1154,103,327,185,273,199,444,217,291,130,74,150,0.4168110918544194
2021,1178.0,12.0,1178.0,10.0,22.0,1683,1627,598,1290,225,575,262,326,172,488,315,240,150,54,90,0.4635658914728682
2021,1179.0,23.0,1179.0,4.0,27.0,2058,1756,791,1621,186,508,290,408,237,649,358,255,185,75,149,0.4879703886489821
2021,1180.0,12.0,1180.0,7.0,19.0,1358,1270,495,1038,138,371,230,296,143,449,288,224,89,45,89,0.476878612716763
2021,1181.0,13.0,1181.0,11.0,24.0,1824,1711,692,1476,201,572,239,346,231,550,378,296,195,108,133,0.46883468834688347
2021,1182.0,9.0,1182.0,9.0,18.0,1205,1208,438,1040,115,385,214,329,181,424,241,228,121,80,104,0.42115384615384616
2021,1183.0,9.0,1183.0,18.0,27.0,1874,2023,707,1623,186,574,274,417,242,610,360,367,193,88,68,0.43561306223043744
2021,1184.0,20.0,1184.0,7.0,27.0,2173,2023,795,1803,258,721,325,462,249,611,423,337,265,92,125,0.44093178036605657
2021,1185.0,3.0,1185.0,12.0,15.0,1011,1206,365,892,103,337,178,240,116,303,163,177,110,30,101,0.40919282511210764
2021,1186.0,15.0,1186.0,7.0,22.0,1715,1541,608,1295,184,513,315,394,144,572,329,258,107,60,163,0.4694980694980695
2021,1187.0,7.0,1187.0,11.0,18.0,1178,1229,415,1028,100,336,248,340,144,412,279,224,106,56,46,0.4036964980544747
2021,1188.0,8.0,1188.0,17.0,25.0,1629,1852,589,1345,146,468,305,446,191,534,320,380,146,110,121,0.4379182156133829
2021,1189.0,9.0,1189.0,9.0,18.0,1167,1183,420,1023,149,450,178,237,126,429,192,199,103,38,143,0.41055718475073316
2021,1190.0,11.0,1190.0,12.0,23.0,1578,1547,561,1299,186,533,270,387,208,556,261,300,164,58,76,0.43187066974595845
2021,1191.0,9.0,1191.0,16.0,25.0,1619,1740,571,1299,240,637,237,330,130,499,291,241,122,56,123,0.43956889915319475
2021,1192.0,9.0,1192.0,15.0,24.0,1801,1890,645,1432,194,517,317,445,211,529,287,329,182,93,154,0.4504189944134078
2021,1193.0,10.0,1193.0,17.0,27.0,1668,1800,580,1456,163,517,345,496,227,643,271,325,125,62,215,0.3983516483516483
2021,1194.0,9.0,1194.0,10.0,19.0,1366,1311,491,1113,162,457,222,335,192,473,243,264,130,42,158,0.4411500449236298
2021,1195.0,8.0,1195.0,8.0,16.0,1089,1129,405,981,125,432,154,235,147,402,196,228,109,67,94,0.41284403669724773
2021,1196.0,14.0,1196.0,9.0,23.0,1701,1606,605,1303,157,440,334,441,196,528,272,321,168,124,129,0.46431312356101306
2021,1197.0,8.0,1197.0,12.0,20.0,1314,1370,500,1126,95,303,219,336,169,461,265,325,130,50,190,0.44404973357015987
2021,1198.0,5.0,1198.0,17.0,22.0,1546,1721,560,1319,212,648,214,317,180,453,291,328,163,84,112,0.4245640636846095
2021,1199.0,16.0,1199.0,6.0,22.0,1736,1547,620,1307,181,464,315,427,229,534,321,311,163,113,144,0.4743687834736037
2021,1200.0,2.0,1200.0,12.0,14.0,725,932,257,716,79,294,132,197,79,299,153,177,87,28,14,0.35893854748603354
2021,1201.0,10.0,1201.0,12.0,22.0,1426,1506,494,1167,151,463,287,429,200,490,225,305,138,57,222,0.4233076263924593
2021,1202.0,13.0,1202.0,9.0,22.0,1720,1551,629,1303,219,629,243,336,166,523,355,267,173,74,62,0.4827321565617805
2021,1203.0,5.0,1203.0,12.0,17.0,1158,1229,411,929,102,316,234,335,121,430,194,226,107,46,78,0.44241119483315394
2021,1204.0,9.0,1204.0,13.0,22.0,1461,1548,527,1270,164,530,243,370,213,486,251,308,173,87,78,0.4149606299212598
2021,1205.0,11.0,1205.0,15.0,26.0,1837,1778,651,1465,232,643,303,439,202,613,339,293,153,125,70,0.4443686006825939
2021,1206.0,12.0,1206.0,9.0,21.0,1503,1473,554,1295,154,471,241,380,212,534,277,257,153,87,98,0.4277992277992278
2021,1207.0,13.0,1207.0,12.0,25.0,1784,1767,621,1463,208,568,334,443,245,669,321,376,148,97,127,0.4244702665755297
2021,1208.0,13.0,1208.0,12.0,25.0,1930,1965,703,1544,160,495,364,530,254,571,371,390,214,62,106,0.45531088082901555
2021,1209.0,14.0,1209.0,6.0,20.0,1540,1482,557,1232,149,432,277,402,189,480,313,238,133,88,161,0.45211038961038963
2021,1210.0,17.0,1210.0,8.0,25.0,1888,1750,695,1466,189,542,309,425,172,536,400,264,229,85,108,0.4740791268758527
2021,1211.0,26.0,0.0,0.0,26.0,2395,1797,888,1612,190,521,429,591,214,709,476,310,216,74,93,0.5508684863523573
2021,1212.0,11.0,1212.0,12.0,23.0,1549,1590,539,1253,121,363,350,525,183,560,320,348,188,68,133,0.4301675977653631
2021,1213.0,14.0,1213.0,6.0,20.0,1425,1233,517,1097,128,397,263,380,172,540,283,258,80,53,167,0.47128532360984504
2021,1214.0,11.0,1214.0,14.0,25.0,1721,1831,619,1437,185,557,298,411,167,602,292,307,152,149,131,0.43075852470424497
2021,1216.0,15.0,1216.0,8.0,23.0,1515,1455,543,1251,174,532,255,358,156,532,253,281,161,47,133,0.434052757793765
2021,1218.0,9.0,1218.0,10.0,19.0,1331,1336,472,1081,149,417,238,328,161,443,216,249,100,29,105,0.4366327474560592
2021,1219.0,9.0,1219.0,15.0,24.0,1600,1677,564,1357,115,396,357,520,241,527,292,286,158,90,95,0.41562269712601324
2021,1220.0,13.0,1220.0,10.0,23.0,1683,1679,595,1342,174,528,319,447,207,552,293,272,152,68,129,0.4433681073025335
2021,1221.0,5.0,1221.0,11.0,16.0,1130,1217,423,951,111,314,173,248,123,343,192,202,109,63,89,0.444794952681388
2021,1222.0,23.0,1222.0,3.0,26.0,1984,1516,693,1581,237,668,361,486,334,644,356,264,204,121,138,0.43833017077798864
2021,1223.0,5.0,1223.0,19.0,24.0,1683,1947,600,1425,189,567,294,402,187,556,332,395,167,87,153,0.42105263157894735
2021,1224.0,1.0,1224.0,3.0,4.0,292,339,99,229,36,104,58,85,25,102,64,52,22,20,0,0.43231441048034935
2021,1225.0,1.0,1225.0,21.0,22.0,1343,1682,489,1133,122,358,243,335,124,454,266,348,109,43,136,0.4315975286849073
2021,1226.0,8.0,1226.0,11.0,19.0,1175,1226,401,970,113,374,260,375,157,425,187,281,76,60,101,0.4134020618556701
2021,1227.0,9.0,1227.0,13.0,22.0,1489,1591,558,1301,178,544,195,296,152,544,297,281,81,68,93,0.42890084550345886
2021,1228.0,23.0,1228.0,6.0,29.0,2361,2008,851,1707,197,524,462,669,274,820,473,370,166,82,203,0.4985354422964265
2021,1229.0,6.0,1229.0,18.0,24.0,1622,1762,609,1394,187,550,217,330,169,590,288,318,140,77,109,0.4368723098995696
2021,1230.0,5.0,1230.0,14.0,19.0,1238,1382,429,1003,152,398,228,326,115,396,222,254,97,29,83,0.42771684945164506
2021,1231.0,12.0,1231.0,15.0,27.0,1882,1873,654,1510,158,488,416,626,212,642,376,304,155,101,118,0.433112582781457
